# epoch_wall_clock_ns=1788137724900176073
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
det,188,prep,4805075.405,4808511.823,3.436,,1
det,188,infer,4808515.026,4826352.514,17.837,0.125,1
det,189,prep,4826361.847,4831215.896,4.854,,1
det,189,infer,4831218.748,4849173.385,17.955,0.115,1
det,190,prep,4849254.664,4855942.201,6.688,,1
det,190,infer,4855945.034,4874603.366,18.658,0.135,1
det,191,prep,4874670.960,4877716.650,3.046,,1
det,191,infer,4877719.058,4895754.085,18.035,0.124,1
det,192,prep,4895766.659,4902475.419,6.709,,1
det,192,infer,4902478.067,4933477.181,30.999,0.127,1
det,193,prep,4933566.126,4937367.568,3.801,,1
det,193,infer,4937369.512,4955787.804,18.418,0.131,1
det,194,prep,4955879.398,4964090.122,8.211,,1
det,194,infer,4964092.604,4982027.741,17.935,0.166,1
det,195,prep,4982117.946,4987452.038,5.334,,1
det,195,infer,4987454.538,5005811.551,18.357,0.158,1
det,196,prep,5005823.514,5013634.993,7.811,,1
det,196,infer,5013636.956,5046104.572,32.468,0.147,1
det,197,prep,5046253.648,5052421.937,6.168,,1
det,197,infer,5052424.992,5070964.008,18.539,0.163,1
det,198,prep,5071045.361,5075011.360,3.966,,1
det,198,infer,5075018.120,5093083.166,18.065,0.151,1
det,199,prep,5093096.203,5099953.483,6.857,,1
det,199,infer,5099956.131,5118540.184,18.584,0.154,1
det,200,prep,5118620.741,5124820.345,6.200,,1
det,200,infer,5124822.623,5143006.170,18.184,0.161,1
det,201,prep,5143089.597,5148166.186,5.077,,1
det,201,infer,5148167.926,5166380.400,18.212,0.160,1
det,202,prep,5166480.105,5173572.018,7.092,,1
det,202,infer,5173574.592,5191799.436,18.225,0.171,1
det,203,prep,5191883.734,5198450.991,6.567,,1
det,203,infer,5198453.695,5216510.110,18.056,0.181,1
det,204,prep,5216620.964,5223171.295,6.550,,1
det,204,infer,5223173.314,5241075.579,17.902,0.169,1
det,205,prep,5241169.358,5248475.200,7.306,,1
det,205,infer,5248478.089,5266298.113,17.820,0.166,1
det,206,prep,5266380.428,5272398.234,6.018,,1
det,206,infer,5272401.234,5290542.466,18.141,0.165,1
det,207,prep,5290627.393,5296820.367,6.193,,1
det,207,infer,5296823.664,5314845.079,18.021,0.154,1
det,208,prep,5314917.802,5320691.363,5.774,,1
det,208,infer,5320695.419,5340111.317,19.416,0.162,1
det,209,prep,5340207.540,5347337.639,7.130,,1
det,209,infer,5347339.583,5365354.276,18.015,0.159,1
det,210,prep,5365442.185,5370060.156,4.618,,1
det,210,infer,5370062.471,5388012.552,17.950,0.157,1
det,211,prep,5388094.053,5393482.220,5.388,,1
det,211,infer,5393484.368,5412032.420,18.548,0.160,1
det,212,prep,5412118.070,5419878.251,7.760,,1
det,212,infer,5419881.214,5438379.803,18.499,0.163,1
det,213,prep,5438462.970,5444877.652,6.415,,1
det,213,infer,5444880.003,5462888.048,18.008,0.158,1
det,214,prep,5462964.049,5469703.272,6.739,,1
det,214,infer,5469705.494,5487771.855,18.066,0.165,1
det,215,prep,5487858.875,5494986.658,7.128,,1
det,215,infer,5494988.917,5513001.203,18.012,0.170,1
det,216,prep,5513087.075,5519952.614,6.866,,1
det,216,infer,5519955.021,5537722.637,17.768,0.165,1
det,217,prep,5537821.027,5545477.540,7.657,,1
det,217,infer,5545479.966,5563631.717,18.152,0.168,1
det,218,prep,5563707.403,5572711.564,9.004,,1
det,218,infer,5572714.083,5593406.331,20.692,0.161,1
det,219,prep,5593511.851,5600405.169,6.893,,1
det,219,infer,5600407.910,5618668.439,18.261,0.159,1
det,220,prep,5618752.200,5623024.611,4.272,,1
det,220,infer,5623027.037,5641275.529,18.248,0.153,1
det,221,prep,5641345.919,5648479.092,7.133,,1
det,221,infer,5648481.888,5666638.972,18.157,0.158,1
det,222,prep,5666729.844,5673369.231,6.639,,1
det,222,infer,5673372.380,5691409.517,18.037,0.158,1
det,223,prep,5691497.278,5699224.977,7.728,,1
det,223,infer,5699227.366,5717224.448,17.997,0.160,1
det,224,prep,5717299.560,5720973.481,3.674,,1
det,224,infer,5720975.555,5738967.211,17.992,0.149,1
det,225,prep,5738979.045,5744225.061,5.246,,1
det,225,infer,5744227.321,5762447.331,18.220,0.174,1
det,226,prep,5762541.907,5768109.798,5.568,,1
det,226,infer,5768111.595,5785945.174,17.834,0.158,1
det,227,prep,5786017.768,5791770.273,5.753,,1
det,227,infer,5791772.903,5810448.827,18.676,0.165,1
det,228,prep,5810542.403,5816521.578,5.979,,1
det,228,infer,5816526.078,5835224.966,18.699,0.160,1
det,229,prep,5835299.522,5845056.768,9.757,,1
det,229,infer,5845059.305,5863257.519,18.198,0.167,1
det,230,prep,5863365.947,5868648.705,5.283,,1
det,230,infer,5868650.946,5886681.898,18.031,0.165,1
det,231,prep,5886762.640,5893303.304,6.541,,1
det,231,infer,5893305.934,5912235.936,18.930,0.163,1
det,232,prep,5912323.197,5919742.558,7.419,,1
det,232,infer,5919744.929,5937926.328,18.181,0.165,1
det,233,prep,5938007.458,5944007.115,6.000,,1
det,233,infer,5944009.930,5978199.032,34.189,0.162,1
det,234,prep,5978304.181,5985939.861,7.636,,1
det,234,infer,5985942.972,6004374.689,18.432,0.171,1
det,235,prep,6004493.191,6010458.459,5.965,,1
det,235,infer,6010461.292,6028389.799,17.929,0.159,1
det,236,prep,6028483.337,6035203.133,6.720,,1
det,236,infer,6035206.319,6053673.036,18.467,0.168,1
det,237,prep,6053771.279,6060228.960,6.458,,1
det,237,infer,6060232.294,6097434.233,37.202,0.194,1
det,238,prep,6097550.716,6105775.348,8.225,,1
det,238,infer,6105778.052,6124207.380,18.429,0.171,1
det,239,prep,6124294.289,6130846.675,6.552,,1
det,239,infer,6130849.212,6148735.162,17.886,0.167,1
det,240,prep,6148818.052,6155554.238,6.736,,1
det,240,infer,6155557.275,6173881.787,18.325,0.165,1
det,241,prep,6173977.584,6178906.448,4.929,,1
det,241,infer,6178909.245,6196922.197,18.013,0.166,1
det,242,prep,6197007.661,6202937.465,5.930,,1
det,242,infer,6202939.446,6220992.010,18.053,0.164,1
det,243,prep,6221083.492,6225619.462,4.536,,1
det,243,infer,6225622.203,6243815.491,18.193,0.157,1
det,244,prep,6243826.972,6252858.319,9.031,,1
det,244,infer,6252861.097,6272159.085,19.298,0.163,1
det,245,prep,6272259.420,6280598.720,8.339,,1
det,245,infer,6280602.257,6298812.378,18.210,0.157,1
det,246,prep,6298900.953,6308226.137,9.325,,1
det,246,infer,6308228.360,6326380.962,18.153,0.172,1
det,247,prep,6326469.037,6332691.289,6.222,,1
det,247,infer,6332694.049,6350827.021,18.133,0.157,1
det,248,prep,6350910.633,6357641.948,6.731,,1
det,248,infer,6357644.411,6375707.919,18.064,0.155,1
det,249,prep,6375786.753,6381774.706,5.988,,1
det,249,infer,6381777.428,6399812.344,18.035,0.157,1
det,250,prep,6399915.178,6405250.493,5.335,,1
det,250,infer,6405253.104,6423296.371,18.043,0.158,1
det,251,prep,6423381.002,6429736.385,6.355,,1
det,251,infer,6429739.071,6447666.132,17.927,0.160,1
