# epoch_wall_clock_ns=1788139341444482145
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
det,138,infer,6560727.458,6583172.468,22.445,0.130,1
det,139,prep,6583265.510,6588989.292,5.724,,1
det,139,infer,6588991.625,6613341.736,24.350,0.131,1
det,140,prep,6613426.722,6622557.904,9.131,,1
det,140,infer,6622560.219,6643752.887,21.193,0.140,1
det,141,prep,6643849.595,6649884.412,6.035,,1
det,141,infer,6649886.653,6674733.771,24.847,0.127,1
det,142,prep,6674812.868,6679610.416,4.798,,1
det,142,infer,6679612.638,6708506.024,28.893,0.125,1
det,143,prep,6708519.506,6715539.374,7.020,,1
det,143,infer,6715541.522,6739533.059,23.992,0.127,1
det,144,prep,6739615.841,6746299.377,6.684,,1
det,144,infer,6746301.747,6770713.250,24.412,0.128,1
det,145,prep,6770795.884,6777105.326,6.309,,1
det,145,infer,6777107.196,6799825.869,22.719,0.122,1
det,146,prep,6799917.430,6805270.951,5.354,,1
det,146,infer,6805272.803,6829705.233,24.432,0.122,1
det,147,prep,6829784.441,6834349.513,4.565,,1
det,147,infer,6834351.736,6859660.323,25.309,0.128,1
det,148,prep,6859741.438,6864111.167,4.370,,1
det,148,infer,6864112.815,6890604.779,26.492,0.126,1
det,149,prep,6890616.483,6895549.038,4.933,,1
det,149,infer,6895551.224,6919232.114,23.681,0.130,1
det,150,prep,6919313.859,6925708.398,6.395,,1
det,150,infer,6925711.139,6947865.764,22.155,0.131,1
det,151,prep,6947956.750,6953136.281,5.180,,1
det,151,infer,6953138.411,6976350.443,23.212,0.124,1
det,152,prep,6976362.648,6983760.610,7.398,,1
det,152,infer,6983762.776,7007166.874,23.404,0.127,1
det,153,prep,7007258.861,7012969.938,5.711,,1
det,153,infer,7012971.864,7037700.791,24.729,0.137,1
det,154,prep,7037712.347,7044920.207,7.208,,1
det,154,infer,7044922.577,7068148.166,23.226,0.131,1
det,155,prep,7068243.097,7073978.379,5.735,,1
det,155,infer,7073980.583,7099903.924,25.923,0.156,1
det,156,prep,7099996.762,7107800.449,7.804,,1
det,156,infer,7107802.838,7131129.747,23.327,0.144,1
det,157,prep,7131228.493,7136035.171,4.807,,1
det,157,infer,7136037.412,7162350.829,26.313,0.132,1
det,158,prep,7162362.385,7168423.555,6.061,,1
det,158,infer,7168425.351,7193797.016,25.372,0.133,1
det,159,prep,7193896.298,7198883.004,4.987,,1
det,159,infer,7198884.875,7222081.425,23.197,0.130,1
det,160,prep,7222092.833,7229148.129,7.055,,1
det,160,infer,7229150.759,7252237.562,23.087,0.130,1
det,161,prep,7252329.308,7259981.580,7.652,,1
det,161,infer,7259983.802,7281656.013,21.672,0.134,1
det,162,prep,7281748.110,7290901.183,9.153,,1
det,162,infer,7290903.868,7312524.447,21.621,0.131,1
det,163,prep,7312610.914,7318343.270,5.732,,1
det,163,infer,7318345.678,7342601.376,24.256,0.140,1
det,164,prep,7342694.418,7347647.048,4.953,,1
det,164,infer,7347649.122,7373506.108,25.857,0.134,1
det,165,prep,7373598.150,7378180.187,4.582,,1
det,165,infer,7378182.817,7406532.600,28.350,0.128,1
det,166,prep,7406544.415,7412064.538,5.520,,1
det,166,infer,7412066.372,7435897.029,23.831,0.131,1
det,167,prep,7435994.590,7441959.829,5.965,,1
det,167,infer,7441962.477,7465747.076,23.785,0.156,1
det,168,prep,7465835.507,7471510.064,5.675,,1
det,168,infer,7471512.305,7495508.211,23.996,0.137,1
det,169,prep,7495594.846,7501680.091,6.085,,1
det,169,infer,7501682.406,7526128.262,24.446,0.133,1
det,170,prep,7526229.193,7530541.290,4.312,,1
det,170,infer,7530543.142,7559509.809,28.967,0.126,1
det,171,prep,7559522.588,7562853.299,3.331,,1
det,171,infer,7562855.614,7589232.739,26.377,0.122,1
det,172,prep,7589245.091,7594421.640,5.177,,1
det,172,infer,7594423.807,7618239.593,23.816,0.128,1
det,173,prep,7618353.451,7624667.042,6.314,,1
det,173,infer,7624668.894,7647350.472,22.682,0.134,1
det,174,prep,7647430.106,7653448.773,6.019,,1
det,174,infer,7653450.681,7676731.495,23.281,0.131,1
det,175,prep,7676812.573,7683200.630,6.388,,1
det,175,infer,7683203.816,7707479.626,24.276,0.137,1
det,176,prep,7707572.761,7712113.425,4.541,,1
det,176,infer,7712116.369,7737962.781,25.846,0.131,1
det,177,prep,7738056.897,7746333.497,8.277,,1
det,177,infer,7746336.127,7769328.278,22.992,0.132,1
det,178,prep,7769423.671,7775245.718,5.822,,1
det,178,infer,7775247.792,7800113.818,24.866,0.131,1
det,179,prep,7800207.619,7805619.700,5.412,,1
det,179,infer,7805621.811,7827453.493,21.832,0.130,1
det,180,prep,7827466.401,7833352.580,5.886,,1
det,180,infer,7833354.617,7862078.605,28.724,0.134,1
det,181,prep,7862184.018,7868492.090,6.308,,1
det,181,infer,7868493.516,7891456.072,22.963,0.136,1
det,182,prep,7891550.966,7896867.930,5.317,,1
det,182,infer,7896870.764,7921512.519,24.642,0.127,1
det,183,prep,7921525.520,7930004.224,8.479,,1
det,183,infer,7930006.724,7951764.550,21.758,0.213,1
det,184,prep,7951862.500,7957005.103,5.143,,1
det,184,infer,7957007.307,7979151.654,22.144,0.139,1
det,185,prep,7979242.992,7985700.238,6.457,,1
det,185,infer,7985702.127,8013285.814,27.584,0.136,1
det,186,prep,8013375.597,8019519.882,6.144,,1
det,186,infer,8019521.567,8043083.118,23.562,0.137,1
det,187,prep,8043182.364,8048873.126,5.691,,1
det,187,infer,8048875.496,8072157.180,23.282,0.135,1
det,188,prep,8072252.333,8077032.325,4.780,,1
det,188,infer,8077034.380,8102564.183,25.530,0.130,1
det,189,prep,8102575.257,8108765.545,6.190,,1
det,189,infer,8108767.434,8133457.766,24.690,0.136,1
det,190,prep,8133577.124,8142077.755,8.501,,1
det,190,infer,8142080.200,8167608.816,25.529,0.141,1
det,191,prep,8167700.377,8172089.422,4.389,,1
det,191,infer,8172091.348,8195537.337,23.446,0.127,1
det,192,prep,8195549.875,8204114.268,8.564,,1
det,192,infer,8204117.528,8227791.010,23.673,0.136,1
det,193,prep,8227904.275,8233928.610,6.024,,1
det,193,infer,8233930.869,8272646.900,38.716,0.184,1
det,194,prep,8272745.331,8281776.583,9.031,,1
det,194,infer,8281779.268,8306340.556,24.561,0.167,1
det,195,prep,8306456.525,8312852.694,6.396,,1
det,195,infer,8312855.491,8338008.402,25.153,0.155,1
det,196,prep,8338023.903,8346815.161,8.791,,1
det,196,infer,8346817.661,8369397.160,22.579,0.164,1
det,197,prep,8369536.871,8376524.997,6.988,,1
det,197,infer,8376530.905,8401379.541,24.849,0.157,1
det,198,prep,8401477.232,8406298.966,4.822,,1
det,198,infer,8406300.873,8432737.038,26.436,0.149,1
det,199,prep,8432752.131,8440614.247,7.862,,1
det,199,infer,8440616.710,8467363.354,26.747,0.154,1
det,200,prep,8467465.619,8474459.726,6.994,,1
det,200,infer,8474461.967,8497252.237,22.790,0.157,1
det,201,prep,8497371.928,8503134.156,5.762,,1
det,201,infer,8503137.453,8528849.153,25.712,0.153,1
det,202,prep,8528955.714,8536656.526,7.701,,1
det,202,infer,8536660.767,8559939.766,23.279,0.149,1
det,203,prep,8560051.938,8567177.201,7.125,,1
det,203,infer,8567180.071,8589263.785,22.084,0.151,1
det,204,prep,8589374.550,8596575.780,7.201,,1
det,204,infer,8596578.465,8620693.249,24.115,0.153,1
det,205,prep,8620812.347,8629018.481,8.206,,1
det,205,infer,8629020.445,8653610.512,24.590,0.156,1
det,206,prep,8653715.369,8660844.058,7.129,,1
det,206,infer,8660846.484,8685366.789,24.520,0.157,1
det,207,prep,8685491.481,8692710.341,7.219,,1
det,207,infer,8692712.508,8718453.061,25.741,0.155,1
det,208,prep,8718566.123,8725315.644,6.750,,1
det,208,infer,8725318.236,8750423.424,25.105,0.148,1
det,209,prep,8750532.966,8758719.877,8.187,,1
det,209,infer,8758722.637,8782606.186,23.884,0.152,1
det,210,prep,8782720.655,8787972.078,5.251,,1
det,210,infer,8787974.208,8815154.893,27.181,0.144,1
det,211,prep,8815244.472,8821270.917,6.026,,1
det,211,infer,8821273.232,8843814.618,22.541,0.149,1
det,212,prep,8843916.698,8852422.107,8.505,,1
det,212,infer,8852424.366,8876853.111,24.429,0.149,1
det,213,prep,8876959.709,8884172.420,7.213,,1
det,213,infer,8884175.217,8907667.171,23.492,0.152,1
det,214,prep,8907771.436,8915371.427,7.600,,1
det,214,infer,8915374.131,8937310.504,21.936,0.150,1
det,215,prep,8937416.380,8945490.118,8.074,,1
det,215,infer,8945492.489,8971678.103,26.186,0.165,1
det,216,prep,8971811.073,8979653.188,7.842,,1
det,216,infer,8979656.114,9003449.436,23.793,0.160,1
det,217,prep,9003559.590,9012507.189,8.948,,1
det,217,infer,9012510.078,9036701.458,24.191,0.157,1
det,218,prep,9036792.500,9045480.493,8.688,,1
det,218,infer,9045482.919,9069819.269,24.336,0.135,1
det,219,prep,9069924.775,9076489.193,6.564,,1
det,219,infer,9076491.656,9100286.793,23.795,0.135,1
det,220,prep,9100387.743,9104840.643,4.453,,1
det,220,infer,9104843.569,9135005.596,30.162,0.132,1
det,221,prep,9135087.563,9141889.846,6.802,,1
det,221,infer,9141892.513,9167936.619,26.044,0.135,1
det,222,prep,9168028.865,9174774.404,6.746,,1
det,222,infer,9174777.089,9198178.706,23.402,0.132,1
det,223,prep,9198279.118,9206176.570,7.897,,1
det,223,infer,9206178.885,9229730.157,23.551,0.137,1
det,224,prep,9229828.921,9233936.211,4.107,,1
det,224,infer,9233938.489,9259717.156,25.779,0.147,1
det,225,prep,9259730.416,9265262.724,5.532,,1
det,225,infer,9265265.151,9316554.230,51.289,0.132,1
det,226,prep,9316647.457,9322180.432,5.533,,1
det,226,infer,9322182.377,9346995.141,24.813,0.142,1
det,227,prep,9347092.535,9352650.697,5.558,,1
det,227,infer,9352653.864,9376042.165,23.388,0.134,1
det,228,prep,9376125.391,9381951.160,5.826,,1
det,228,infer,9381953.641,9404801.025,22.847,0.151,1
det,229,prep,9404883.696,9413512.982,8.629,,1
det,229,infer,9413516.167,9437349.325,23.833,0.133,1
det,230,prep,9437454.127,9442673.326,5.219,,1
det,230,infer,9442675.104,9465723.313,23.048,0.127,1
det,231,prep,9465810.336,9471954.659,6.144,,1
det,231,infer,9471957.066,9497860.888,25.904,0.129,1
det,232,prep,9497942.022,9504919.499,6.977,,1
det,232,infer,9504921.480,9527284.727,22.363,0.134,1
det,233,prep,9527366.917,9533165.499,5.799,,1
det,233,infer,9533167.480,9560870.767,27.703,0.132,1
det,234,prep,9560966.013,9567926.989,6.961,,1
det,234,infer,9567929.359,9590307.385,22.378,0.133,1
det,235,prep,9590401.908,9596144.543,5.743,,1
det,235,infer,9596147.025,9619898.696,23.752,0.136,1
det,236,prep,9619977.275,9626424.539,6.447,,1
det,236,infer,9626427.168,9651416.127,24.989,0.136,1
det,237,prep,9651526.707,9657652.621,6.126,,1
det,237,infer,9657654.677,9683812.586,26.158,0.136,1
det,238,prep,9683907.387,9691314.887,7.407,,1
det,238,infer,9691317.035,9713417.676,22.101,0.133,1
det,239,prep,9713511.607,9719717.191,6.206,,1
det,239,infer,9719719.969,9743483.308,23.763,0.133,1
det,240,prep,9743583.369,9749744.211,6.161,,1
det,240,infer,9749746.581,9773558.534,23.812,0.131,1
det,241,prep,9773648.613,9778243.965,4.595,,1
det,241,infer,9778248.058,9804560.938,26.313,0.140,1
det,242,prep,9804649.128,9810519.862,5.871,,1
det,242,infer,9810522.417,9837386.623,26.864,0.140,1
