# epoch_wall_clock_ns=1788138013185453841
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,116,infer,5145256.223,5172467.013,27.211,0.174,1
seg,117,prep,5172561.254,5179423.642,6.862,,1
seg,117,infer,5179425.679,5205528.071,26.102,0.173,1
seg,118,prep,5205619.108,5211951.566,6.332,,1
seg,118,infer,5211953.103,5239020.799,27.068,0.162,1
seg,119,prep,5239123.837,5244980.901,5.857,,1
seg,119,infer,5244983.438,5272457.008,27.474,0.160,1
seg,120,prep,5272548.916,5279413.267,6.864,,1
seg,120,infer,5279416.304,5305902.773,26.486,0.179,1
seg,121,prep,5305998.421,5311317.445,5.319,,1
seg,121,infer,5311319.964,5338033.601,26.714,0.186,1
seg,122,prep,5338118.991,5345930.626,7.812,,1
seg,122,infer,5345933.367,5378734.516,32.801,0.180,1
seg,123,prep,5378834.924,5386585.708,7.751,,1
seg,123,infer,5386587.726,5414493.836,27.906,0.183,1
seg,124,prep,5414591.059,5419573.321,4.982,,1
seg,124,infer,5419575.876,5447235.188,27.659,0.181,1
seg,125,prep,5447328.040,5455183.139,7.855,,1
seg,125,infer,5455186.251,5482118.260,26.932,0.177,1
seg,126,prep,5482225.483,5487569.359,5.344,,1
seg,126,infer,5487571.840,5513798.140,26.226,0.175,1
seg,127,prep,5513880.549,5518695.031,4.814,,1
seg,127,infer,5518697.290,5545241.852,26.545,0.159,1
seg,128,prep,5545254.464,5559348.594,14.094,,1
seg,128,infer,5559351.427,5585999.323,26.648,0.187,1
seg,129,prep,5586081.139,5592405.781,6.325,,1
seg,129,infer,5592408.300,5619408.439,27.000,0.177,1
seg,130,prep,5619500.107,5626384.087,6.884,,1
seg,130,infer,5626386.643,5653211.448,26.825,0.179,1
seg,131,prep,5653307.597,5659322.718,6.015,,1
seg,131,infer,5659325.052,5685339.406,26.014,0.169,1
seg,132,prep,5685437.277,5687160.939,1.724,,1
seg,132,infer,5687162.420,5738005.638,50.843,0.170,1
seg,133,prep,5738023.656,5743496.311,5.473,,1
seg,133,infer,5743499.051,5771777.794,28.279,0.175,1
seg,134,prep,5771882.480,5776650.240,4.768,,1
seg,134,infer,5776652.351,5806211.270,29.559,0.172,1
seg,135,prep,5806225.381,5812492.264,6.267,,1
seg,135,infer,5812494.246,5841094.083,28.600,0.162,1
seg,136,prep,5841180.917,5847374.244,6.193,,1
seg,136,infer,5847376.799,5876412.158,29.035,0.172,1
seg,137,prep,5876497.659,5881449.216,4.952,,1
seg,137,infer,5881450.957,5910589.484,29.139,0.177,1
seg,138,prep,5910682.781,5916964.071,6.281,,1
seg,138,infer,5916965.645,5944638.197,27.673,0.180,1
seg,139,prep,5944733.365,5950959.655,6.226,,1
seg,139,infer,5950962.655,5978259.592,27.297,0.235,1
seg,140,prep,5978360.908,5991382.048,13.021,,1
seg,140,infer,5991384.289,6020938.300,29.554,0.167,1
seg,141,prep,6021047.338,6027391.592,6.344,,1
seg,141,infer,6027394.555,6054602.585,27.208,0.186,1
seg,142,prep,6054687.696,6059295.936,4.608,,1
seg,142,infer,6059298.288,6086328.520,27.030,0.175,1
seg,143,prep,6086343.243,6093802.857,7.460,,1
seg,143,infer,6093806.228,6120396.567,26.590,0.173,1
seg,144,prep,6120493.753,6128150.610,7.657,,1
seg,144,infer,6128152.573,6155030.471,26.878,0.172,1
seg,145,prep,6155133.101,6161719.783,6.587,,1
seg,145,infer,6161721.709,6189748.041,28.026,0.175,1
seg,146,prep,6189863.616,6195364.086,5.500,,1
seg,146,infer,6195366.178,6221854.665,26.488,0.177,1
seg,147,prep,6221942.833,6227084.336,5.142,,1
seg,147,infer,6227087.873,6254239.958,27.152,0.178,1
seg,148,prep,6254336.903,6258519.047,4.182,,1
seg,148,infer,6258521.177,6286085.469,27.564,0.182,1
seg,149,prep,6286102.858,6291368.825,5.266,,1
seg,149,infer,6291371.529,6319099.841,27.728,0.172,1
seg,150,prep,6319198.842,6325978.747,6.780,,1
seg,150,infer,6325981.136,6352722.236,26.741,0.183,1
seg,151,prep,6352813.107,6358094.445,5.281,,1
seg,151,infer,6358096.927,6385270.512,27.174,0.174,1
seg,152,prep,6385285.067,6393639.282,8.354,,1
seg,152,infer,6393642.041,6454141.797,60.500,0.188,1
seg,153,prep,6454242.649,6460182.993,5.940,,1
seg,153,infer,6460185.993,6489136.499,28.951,0.176,1
seg,154,prep,6489225.389,6497054.210,7.829,,1
seg,154,infer,6497057.117,6526375.886,29.319,0.179,1
seg,155,prep,6526466.498,6532242.636,5.776,,1
seg,155,infer,6532245.284,6560969.807,28.725,0.172,1
seg,156,prep,6561062.697,6569538.245,8.476,,1
seg,156,infer,6569540.190,6596414.254,26.874,0.169,1
seg,157,prep,6596511.959,6601470.905,4.959,,1
seg,157,infer,6601472.331,6628339.692,26.867,0.160,1
seg,158,prep,6628354.321,6635362.562,7.008,,1
seg,158,infer,6635365.525,6662043.458,26.678,0.176,1
seg,159,prep,6662144.829,6667110.646,4.966,,1
seg,159,infer,6667113.683,6693421.687,26.308,0.162,1
seg,160,prep,6693435.410,6701018.173,7.583,,1
seg,160,infer,6701021.118,6728437.668,27.417,0.171,1
seg,161,prep,6728528.446,6736583.324,8.055,,1
seg,161,infer,6736586.510,6788521.124,51.935,0.179,1
seg,162,prep,6788618.087,6798308.257,9.690,,1
seg,162,infer,6798310.590,6827503.913,29.193,0.179,1
seg,163,prep,6827602.247,6833896.167,6.294,,1
seg,163,infer,6833898.093,6861091.956,27.194,0.183,1
seg,164,prep,6861188.938,6866405.183,5.216,,1
seg,164,infer,6866407.053,6893075.708,26.669,0.167,1
seg,165,prep,6893164.468,6897784.023,4.620,,1
seg,165,infer,6897786.504,6948845.759,51.059,0.213,1
seg,166,prep,6948863.444,6954903.362,6.040,,1
seg,166,infer,6954905.936,6984377.095,29.471,0.196,1
seg,167,prep,6984473.984,6991038.684,6.565,,1
seg,167,infer,6991041.314,7018569.660,27.528,0.226,1
seg,168,prep,7018661.069,7024741.468,6.080,,1
seg,168,infer,7024743.783,7052474.039,27.730,0.170,1
seg,169,prep,7052572.762,7058988.868,6.416,,1
seg,169,infer,7058991.183,7085627.115,26.636,0.205,1
seg,170,prep,7085724.968,7089886.352,4.161,,1
seg,170,infer,7089888.630,7117364.551,27.476,0.168,1
seg,171,prep,7117378.162,7120615.150,3.237,,1
seg,171,infer,7120617.761,7147516.714,26.899,0.152,1
seg,172,prep,7147529.918,7152570.421,5.041,,1
seg,172,infer,7152572.291,7179900.525,27.328,0.159,1
seg,173,prep,7179991.767,7186534.670,6.543,,1
