# epoch_wall_clock_ns=1788137850859696676
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,131,infer,3626890.154,3646167.697,19.278,0.137,1
pose,132,prep,3646249.068,3647522.600,1.274,,1
pose,132,infer,3647524.137,3693282.190,45.758,0.122,1
pose,133,prep,3693297.486,3697237.788,3.940,,1
pose,133,infer,3697240.511,3716344.033,19.104,0.139,1
pose,134,prep,3716425.256,3719906.312,3.481,,1
pose,134,infer,3719908.609,3738591.423,18.683,0.127,1
pose,135,prep,3738602.923,3743431.920,4.829,,1
pose,135,infer,3743434.179,3762530.423,19.096,0.129,1
pose,136,prep,3762599.387,3767308.012,4.709,,1
pose,136,infer,3767310.512,3785810.750,18.500,0.139,1
pose,137,prep,3785877.195,3789445.049,3.568,,1
pose,137,infer,3789447.493,3807998.306,18.551,0.135,1
pose,138,prep,3808068.436,3812523.188,4.455,,1
pose,138,infer,3812525.744,3831079.816,18.554,0.138,1
pose,139,prep,3831155.687,3835549.716,4.394,,1
pose,139,infer,3835551.513,3854349.717,18.798,0.138,1
pose,140,prep,3854414.958,3861781.983,7.367,,1
pose,140,infer,3861784.334,3880385.833,18.601,0.148,1
pose,141,prep,3880469.797,3885079.976,4.610,,1
pose,141,infer,3885082.328,3904653.078,19.571,0.139,1
pose,142,prep,3904719.634,3908085.911,3.366,,1
pose,142,infer,3908088.134,3933895.395,25.807,0.137,1
pose,143,prep,3933910.007,3939388.585,5.479,,1
pose,143,infer,3939391.270,3958479.199,19.088,0.136,1
pose,144,prep,3958561.737,3963984.389,5.423,,1
pose,144,infer,3963986.481,3982584.757,18.598,0.140,1
pose,145,prep,3982649.332,3987334.179,4.685,,1
pose,145,infer,3987337.068,4005936.067,18.599,0.145,1
pose,146,prep,4006020.142,4009923.665,3.904,,1
pose,146,infer,4009926.128,4028421.811,18.496,0.142,1
pose,147,prep,4028490.349,4032125.647,3.635,,1
pose,147,infer,4032127.610,4050823.591,18.696,0.137,1
pose,148,prep,4050894.110,4053948.477,3.054,,1
pose,148,infer,4053950.421,4072518.604,18.568,0.132,1
