run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose
1,1,0,1,1,15,None,15,0,0,None,0,75.260087,None,75.160550,14.6117,11.3193,8445,2390,95.0071,22.657,6.721,29.703,11.312,40.262,49.312,192.017,None,None,None,None,11.312,43.525,64.479,200.244
1,1,0,1,1,15,None,31,0,0,None,0,75.217574,None,75.216222,14.6112,11.4005,8438,2418,94.9660,22.69,6.808,29.704,11.312,40.157,48.1,190.343,None,None,None,None,11.345,43.427,56.256,201.309
1,1,0,1,1,15,None,1,0,0,None,15,75.635639,None,75.494539,14.1053,11.323,8467,2496,94.9855,22.523,6.824,29.704,11.244,40.428,48.3,188.665,None,None,None,None,11.244,43.77,59.656,196.806
1,1,0,1,1,15,None,15,0,0,None,15,75.207959,None,75.286440,13.8191,11.4267,8488,2485,95.0702,22.687,6.757,29.709,11.31,40.164,48.377,193.282,None,None,None,None,11.343,43.478,57.334,201.178
1,1,0,1,1,15,None,31,0,0,None,15,75.170244,None,75.094054,14.0939,11.4046,8485,2571,95.0593,22.695,6.642,29.699,11.314,40.26,48.45,191.886,None,None,None,None,11.347,43.455,56.635,199.822
1,1,0,1,1,15,None,1,0,0,None,31,75.039409,None,74.986955,13.8631,11.3753,8449,2482,95.1364,22.788,6.689,29.708,11.377,40.117,47.424,191.198,None,None,None,None,11.377,43.215,55.951,201.995
1,1,0,1,1,15,None,15,0,0,None,31,75.193540,None,75.199930,13.9303,11.4328,8458,2520,95.1116,22.653,6.709,29.709,11.31,40.269,48.331,191.853,None,None,None,None,11.31,43.546,57.523,201.01
1,1,0,1,1,15,None,31,0,0,None,31,75.522151,None,75.276867,14.2684,11.4647,8465,2265,94.9804,22.632,6.793,29.692,11.282,40.318,48.141,190.44,None,None,None,None,11.316,43.494,56.866,199.668
1,1,0,1,1,31,None,1,0,0,None,0,75.331166,None,75.374315,14.9487,11.3337,8470,2469,94.9029,22.546,6.825,29.716,11.24,40.315,50.699,188.253,None,None,None,None,11.273,43.788,58.181,201.06
1,1,0,1,1,31,None,15,0,0,None,0,75.418569,None,75.175708,14.6176,11.3673,8524,2371,94.9211,22.653,6.744,29.709,11.31,40.254,51.087,190.517,None,None,None,None,11.31,43.528,65.716,201.541
1,1,0,1,1,31,None,31,0,0,None,0,75.656889,None,75.751267,13.8932,11.3118,8492,2349,94.8944,22.459,6.967,29.698,11.213,40.493,48.392,186.059,None,None,None,None,11.213,43.814,56.199,195.517
1,1,0,1,1,31,None,1,0,0,None,15,75.159408,None,74.995953,13.9504,11.2637,8496,2555,95.0364,22.722,6.815,29.707,11.344,40.176,48.939,192.032,None,None,None,None,11.344,43.291,56.602,201.576
1,1,0,1,1,31,None,15,0,0,None,15,75.357338,None,75.252279,13.799,11.303,8507,2450,94.9936,22.684,6.763,29.713,11.308,40.151,47.841,189.67,None,None,None,None,11.342,43.496,56.74,199.895
1,1,0,1,1,31,None,31,0,0,None,15,75.127365,None,75.144659,13.8525,11.4959,8465,2467,95.0478,22.767,6.691,29.692,11.35,40.131,47.462,191.835,None,None,None,None,11.383,43.275,55.661,201.536
1,1,0,1,1,31,None,1,0,0,None,31,75.072285,None,74.941323,14.1867,11.4825,8492,2431,95.0900,22.756,6.69,29.707,11.344,40.109,47.679,193.137,None,None,None,None,11.378,43.337,57.364,201.496
1,1,0,1,1,31,None,15,0,0,None,31,75.604155,None,75.212995,14.187,11.4049,8494,2437,95.0707,22.621,6.793,29.707,11.277,40.297,47.947,190.231,None,None,None,None,11.311,43.556,69.446,199.41
1,1,0,1,1,31,None,31,0,0,None,31,75.464665,None,75.368540,14.701,11.4503,8452,2423,94.9520,22.554,6.754,29.706,11.243,40.347,49.733,190.916,None,None,None,None,11.277,43.793,58.004,198.796
1,1,0,1,1,1,None,1,0,15,None,0,75.504172,None,75.534363,14.2077,11.418,8449,2464,94.9642,22.517,6.718,29.71,11.242,40.466,48.637,188.907,None,None,None,None,11.276,43.715,57.791,197.344
1,1,0,1,1,1,None,15,0,15,None,0,74.994395,None,74.931651,14.0749,11.4023,8453,2455,95.1636,22.761,6.577,29.7,11.347,40.191,47.708,191.609,None,None,None,None,11.381,43.336,56.028,200.777
1,1,0,1,1,1,None,31,0,15,None,0,75.143258,None,75.215613,13.7653,11.4382,8473,2331,95.0784,22.752,6.594,29.711,11.343,40.145,47.811,191.623,None,None,None,None,11.376,43.399,56.44,200.257
1,1,0,1,1,1,None,1,0,15,None,15,75.115855,None,74.973362,14.057,11.3452,8526,2484,95.0605,22.721,6.699,29.709,11.343,40.154,47.655,190.637,None,None,None,None,11.343,43.419,56.508,202.839
