model_count,batch,model,own_pri,max_other_pri,advantage,latency,total_time,fps,hrtt_lat,npu
3.0,50.0,det,0.0,0.0,0.0,7719.56,48.0702,10.46,1049.982,97.9585
3.0,50.0,seg,0.0,0.0,0.0,7776.08,47.1565,11.369,1424.325,97.9585
3.0,50.0,pose,0.0,0.0,0.0,7630.83,47.6123,11.659,1327.893,97.9585
3.0,50.0,det,0.0,0.0,0.0,7658.76,47.7066,10.554,1040.783,99.5334
3.0,50.0,seg,0.0,0.0,0.0,7759.99,47.8151,11.221,1417.159,99.5334
3.0,50.0,pose,0.0,0.0,0.0,7565.59,47.2512,11.972,1328.304,99.5334
3.0,50.0,det,0.0,0.0,0.0,7651.42,47.2994,11.751,1048.895,97.8644
3.0,50.0,seg,0.0,0.0,0.0,7775.09,47.8155,11.172,1387.282,97.8644
3.0,50.0,pose,0.0,0.0,0.0,7714.81,48.2367,10.427,1282.696,97.8644
3.0,50.0,det,0.0,15.0,-15.0,7830.31,47.9985,4.187,1469.005,97.8654
3.0,50.0,seg,0.0,15.0,-15.0,7945.38,48.4999,2.177,2070.975,97.8654
3.0,50.0,pose,15.0,0.0,15.0,3217.15,17.4079,28.179,1149.687,97.8654
3.0,50.0,det,0.0,15.0,-15.0,7880.83,48.2903,4.243,1492.277,98.6985
3.0,50.0,seg,0.0,15.0,-15.0,7987.75,48.7929,2.164,2071.93,98.6985
3.0,50.0,pose,15.0,0.0,15.0,3244.51,17.6427,28.556,1144.556,98.6985
3.0,50.0,det,0.0,15.0,-15.0,7856.74,48.1548,4.16,1477.772,97.9785
3.0,50.0,seg,0.0,15.0,-15.0,7970.73,48.6604,2.163,2017.435,97.9785
3.0,50.0,pose,15.0,0.0,15.0,3210.36,17.4871,27.995,1138.927,97.9785
3.0,50.0,det,0.0,31.0,-31.0,7957.35,48.6565,2.936,1551.053,99.4035
3.0,50.0,seg,0.0,31.0,-31.0,8074.94,49.1777,2.097,2391.462,99.4035
3.0,50.0,pose,31.0,0.0,31.0,3233.35,17.8197,28.224,1142.356,99.4035
3.0,50.0,det,0.0,31.0,-31.0,7936.03,48.4501,4.176,1716.593,98.058
3.0,50.0,seg,0.0,31.0,-31.0,8037.48,48.9717,2.088,2334.811,98.058
3.0,50.0,pose,31.0,0.0,31.0,3205.54,17.536,28.106,1138.402,98.058
3.0,50.0,det,0.0,31.0,-31.0,7826.3,48.0188,4.185,1440.285,97.906
3.0,50.0,seg,0.0,31.0,-31.0,7953.9,48.5399,2.134,2031.45,97.906
3.0,50.0,pose,31.0,0.0,31.0,3215.66,17.5225,28.164,1128.679,97.906
3.0,50.0,det,0.0,15.0,-15.0,7814.55,48.0548,2.067,1506.418,98.0077
3.0,50.0,seg,15.0,0.0,15.0,3789.18,20.5156,27.818,1368.354,98.0077
3.0,50.0,pose,0.0,15.0,-15.0,7820.53,48.5031,0.951,1528.924,98.0077
3.0,50.0,det,0.0,15.0,-15.0,7835.72,48.1274,2.068,1649.381,98.0308
3.0,50.0,seg,15.0,0.0,15.0,3932.63,21.4658,27.841,1431.515,98.0308
3.0,50.0,pose,0.0,15.0,-15.0,7761.52,48.4992,0.207,223.186,98.0308
3.0,50.0,det,0.0,15.0,-15.0,7805.56,47.9817,2.071,1527.948,97.9233
3.0,50.0,seg,15.0,0.0,15.0,3814.07,20.6235,27.869,1380.605,97.9233
3.0,50.0,pose,0.0,15.0,-15.0,7808.44,48.4294,0.787,1493.249,97.9233
3.0,50.0,det,0.0,15.0,-15.0,7951.75,48.2724,,,99.0113
3.0,50.0,seg,15.0,15.0,0.0,6112.77,35.0302,14.987,1486.682,99.0113
3.0,50.0,pose,15.0,15.0,0.0,5904.49,34.5612,16.639,1372.988,99.0113
3.0,50.0,det,0.0,15.0,-15.0,8075.42,49.0704,,,97.9845
3.0,50.0,seg,15.0,15.0,0.0,6274.26,35.827,14.741,1572.618,97.9845
3.0,50.0,pose,15.0,15.0,0.0,6110.79,35.4034,15.859,1448.793,97.9845
3.0,50.0,det,0.0,15.0,-15.0,8032.44,48.7754,,,97.9812
3.0,50.0,seg,15.0,15.0,0.0,6187.22,35.5306,14.716,1453.308,97.9812
3.0,50.0,pose,15.0,15.0,0.0,5967.21,35.0831,16.582,1377.079,97.9812
3.0,50.0,det,0.0,31.0,-31.0,8044.37,48.8641,,,97.8253
3.0,50.0,seg,15.0,31.0,-16.0,6306.13,35.6062,4.955,2113.028,97.8253
3.0,50.0,pose,31.0,15.0,16.0,3199.96,17.4644,28.025,1141.444,97.8253
3.0,50.0,det,0.0,31.0,-31.0,8093.55,49.1911,,,98.1424
3.0,50.0,seg,15.0,31.0,-16.0,6360.19,35.9439,4.26,2262.935,98.1424
3.0,50.0,pose,31.0,15.0,16.0,3212.37,17.5804,27.833,1138.941,98.1424
3.0,50.0,det,0.0,31.0,-31.0,8067.45,49.023,,,98.0814
3.0,50.0,seg,15.0,31.0,-16.0,6347.34,35.7779,4.597,2183.893,98.0814
3.0,50.0,pose,31.0,15.0,16.0,3225.27,17.6242,27.873,1141.621,98.0814
3.0,50.0,det,0.0,31.0,-31.0,7724.0,47.4746,2.123,1514.435,98.79
3.0,50.0,seg,31.0,0.0,31.0,3809.62,20.6961,28.577,1359.956,98.79
3.0,50.0,pose,0.0,31.0,-31.0,7698.91,47.9175,0.552,1212.883,98.79
3.0,50.0,det,0.0,31.0,-31.0,7823.48,48.0415,2.073,1629.877,97.8937
3.0,50.0,seg,31.0,0.0,31.0,3850.82,20.9543,27.907,1380.102,97.8937
3.0,50.0,pose,0.0,31.0,-31.0,7801.28,48.4705,0.829,1406.709,97.8937
3.0,50.0,det,0.0,31.0,-31.0,7730.3,47.4788,2.126,1532.89,98.7366
3.0,50.0,seg,31.0,0.0,31.0,3817.15,20.7435,28.609,1370.121,98.7366
3.0,50.0,pose,0.0,31.0,-31.0,7677.49,47.9226,0.043,635.141,98.7366
3.0,50.0,det,0.0,31.0,-31.0,7985.15,48.4767,,,98.0817
3.0,50.0,seg,31.0,15.0,16.0,3857.86,20.9035,27.966,1372.4,98.0817
3.0,50.0,pose,15.0,31.0,-16.0,5993.38,35.2295,2.161,1965.871,98.0817
3.0,50.0,det,0.0,31.0,-31.0,7901.73,47.9451,,,98.9851
3.0,50.0,seg,31.0,15.0,16.0,3836.82,20.7137,28.518,1374.54,98.9851
3.0,50.0,pose,15.0,31.0,-16.0,5879.32,34.6932,2.161,2039.131,98.9851
3.0,50.0,det,0.0,31.0,-31.0,7991.49,48.5283,,,98.1475
3.0,50.0,seg,31.0,15.0,16.0,3825.91,20.7348,27.922,1372.672,98.1475
3.0,50.0,pose,15.0,31.0,-16.0,6064.41,35.2822,2.116,2415.892,98.1475
3.0,50.0,det,0.0,31.0,-31.0,8040.81,48.8327,,,98.0498
3.0,50.0,seg,31.0,31.0,0.0,6229.19,35.5842,14.646,1446.347,98.0498
3.0,50.0,pose,31.0,31.0,0.0,5958.69,35.0932,16.596,1357.185,98.0498
3.0,50.0,det,0.0,31.0,-31.0,8016.77,48.6863,,,97.8731
3.0,50.0,seg,31.0,31.0,0.0,6145.58,35.4413,15.047,1434.948,97.8731
3.0,50.0,pose,31.0,31.0,0.0,5949.48,35.0607,16.812,1362.677,97.8731
3.0,50.0,det,0.0,31.0,-31.0,8040.22,48.8651,,,98.1565
3.0,50.0,seg,31.0,31.0,0.0,6240.74,35.6188,14.749,1461.553,98.1565
3.0,50.0,pose,31.0,31.0,0.0,5989.21,35.129,16.712,1401.14,98.1565
3.0,50.0,det,15.0,0.0,15.0,2733.88,14.3259,27.807,916.498,97.9952
3.0,50.0,seg,0.0,15.0,-15.0,7544.87,45.653,6.198,1711.006,97.9952
3.0,50.0,pose,0.0,15.0,-15.0,7502.71,46.0955,4.338,1462.961,97.9952
3.0,50.0,det,15.0,0.0,15.0,2747.51,14.4321,27.845,916.587,97.8943
3.0,50.0,seg,0.0,15.0,-15.0,7611.79,46.0438,4.303,1619.299,97.8943
3.0,50.0,pose,0.0,15.0,-15.0,7389.3,45.5745,6.206,1556.792,97.8943
3.0,50.0,det,15.0,0.0,15.0,2741.92,14.3785,28.666,917.472,99.0124
3.0,50.0,seg,0.0,15.0,-15.0,7566.97,45.7895,4.387,1648.645,99.0124
3.0,50.0,pose,0.0,15.0,-15.0,7344.01,45.2952,6.389,1545.709,99.0124
3.0,50.0,det,15.0,15.0,0.0,5595.51,32.5665,17.521,1027.354,97.86
3.0,50.0,seg,0.0,15.0,-15.0,7894.35,48.0612,,,97.86
3.0,50.0,pose,15.0,15.0,0.0,5649.49,32.969,17.851,1257.428,97.86
3.0,50.0,det,15.0,15.0,0.0,5502.35,32.094,17.955,1012.609,99.0836
3.0,50.0,seg,0.0,15.0,-15.0,7823.93,47.6117,0.042,44.093,99.0836
3.0,50.0,pose,15.0,15.0,0.0,5579.3,32.536,18.081,1248.881,99.0836
3.0,50.0,det,15.0,15.0,0.0,5499.8,32.179,17.906,1017.246,97.6766
3.0,50.0,seg,0.0,15.0,-15.0,7831.51,47.6566,,,97.6766
3.0,50.0,pose,15.0,15.0,0.0,5578.9,32.5617,18.611,1264.664,97.6766
3.0,50.0,det,15.0,31.0,-16.0,5866.83,33.7199,6.326,1388.528,97.8563
3.0,50.0,seg,0.0,31.0,-31.0,7987.59,48.7402,0.125,98.109,97.8563
3.0,50.0,pose,31.0,15.0,16.0,3297.08,17.9773,28.008,1160.16,97.8563
3.0,50.0,det,15.0,31.0,-16.0,5857.58,33.4695,7.335,1345.218,97.9013
3.0,50.0,seg,0.0,31.0,-31.0,7962.81,48.552,,,97.9013
3.0,50.0,pose,31.0,15.0,16.0,3167.54,17.2683,27.891,1122.517,97.9013
3.0,50.0,det,15.0,31.0,-16.0,5831.73,33.3577,6.621,1341.059,97.6829
3.0,50.0,seg,0.0,31.0,-31.0,7946.02,48.4407,,,97.6829
3.0,50.0,pose,31.0,15.0,16.0,3191.72,17.3606,28.025,1131.804,97.6829
3.0,50.0,det,15.0,15.0,0.0,5719.6,33.656,18.475,1055.127,98.4387
3.0,50.0,seg,15.0,15.0,0.0,5894.86,34.1269,17.113,1403.443,98.4387
3.0,50.0,pose,0.0,15.0,-15.0,7632.86,47.1364,,,98.4387
3.0,50.0,det,15.0,15.0,0.0,5752.69,34.0791,18.521,1081.171,97.9206
3.0,50.0,seg,15.0,15.0,0.0,6001.33,34.5341,16.623,1423.894,97.9206
3.0,50.0,pose,0.0,15.0,-15.0,7693.76,47.5409,,,97.9206
3.0,50.0,det,15.0,15.0,0.0,5727.28,33.5527,17.675,1052.666,97.7921
3.0,50.0,seg,15.0,15.0,0.0,5866.66,34.0258,16.681,1400.343,97.7921
3.0,50.0,pose,0.0,15.0,-15.0,7615.21,47.0269,,,97.7921
3.0,50.0,det,15.0,15.0,0.0,7660.54,47.4843,10.725,1042.369,99.3747
3.0,50.0,seg,15.0,15.0,0.0,7845.01,47.9633,10.558,1447.441,99.3747
3.0,50.0,pose,15.0,15.0,0.0,7509.6,47.0073,12.569,1349.409,99.3747
3.0,50.0,det,15.0,15.0,0.0,7787.06,48.4683,10.361,1058.587,97.974
3.0,50.0,seg,15.0,15.0,0.0,7823.13,47.5542,11.435,1407.617,97.974
3.0,50.0,pose,15.0,15.0,0.0,7680.62,48.0126,11.558,1290.235,97.974
3.0,50.0,det,15.0,15.0,0.0,7692.86,47.977,11.272,1044.115,97.5719
3.0,50.0,seg,15.0,15.0,0.0,7700.01,47.4729,12.229,1442.505,97.5719
3.0,50.0,pose,15.0,15.0,0.0,7643.12,47.9137,10.44,1266.94,97.5719
3.0,50.0,det,15.0,31.0,-16.0,7831.11,47.9658,4.192,1502.339,97.929
3.0,50.0,seg,15.0,31.0,-16.0,7938.78,48.4668,2.18,2031.147,97.929
3.0,50.0,pose,31.0,15.0,16.0,3232.63,17.614,28.214,1157.004,97.929
3.0,50.0,det,15.0,31.0,-16.0,7902.81,48.4154,4.182,1534.22,98.0092
3.0,50.0,seg,15.0,31.0,-16.0,8018.92,48.9393,2.091,2134.545,98.0092
3.0,50.0,pose,31.0,15.0,16.0,3215.48,17.5976,28.148,1125.869,98.0092
3.0,50.0,det,15.0,31.0,-16.0,7886.65,48.3345,4.197,1486.161,97.9557
3.0,50.0,seg,15.0,31.0,-16.0,7994.64,48.8332,2.14,2077.376,97.9557
3.0,50.0,pose,31.0,15.0,16.0,3244.25,17.6889,28.244,1140.606,97.9557
3.0,50.0,det,15.0,31.0,-16.0,6076.0,35.3335,4.14,1475.11,97.9981
3.0,50.0,seg,31.0,15.0,16.0,3779.58,20.4355,27.859,1360.436,97.9981
3.0,50.0,pose,0.0,31.0,-31.0,7812.11,48.3314,,,97.9981
3.0,50.0,det,15.0,31.0,-16.0,6093.87,35.4262,4.137,1494.778,97.9923
3.0,50.0,seg,31.0,15.0,16.0,3794.19,20.5704,27.841,1357.099,97.9923
3.0,50.0,pose,0.0,31.0,-31.0,7824.93,48.4315,,,97.9923
3.0,50.0,det,15.0,31.0,-16.0,6101.12,35.4336,3.815,1508.013,98.0473
3.0,50.0,seg,31.0,15.0,16.0,3843.66,20.9119,27.91,1378.686,98.0473
3.0,50.0,pose,0.0,31.0,-31.0,7823.03,48.4311,,,98.0473
3.0,50.0,det,15.0,31.0,-16.0,7724.73,47.4602,2.125,1484.105,98.7172
3.0,50.0,seg,31.0,15.0,16.0,3819.75,20.676,28.598,1367.663,98.7172
3.0,50.0,pose,15.0,31.0,-16.0,7689.11,47.9064,0.382,1158.863,98.7172
3.0,50.0,det,15.0,31.0,-16.0,7965.64,48.519,0.994,1703.317,98.0281
3.0,50.0,seg,31.0,15.0,16.0,3842.56,20.7243,27.877,1379.776,98.0281
3.0,50.0,pose,15.0,31.0,-16.0,7721.76,48.0607,2.071,2207.003,98.0281
3.0,50.0,det,15.0,31.0,-16.0,7816.7,48.0721,2.071,1467.211,97.9492
3.0,50.0,seg,31.0,15.0,16.0,3795.39,20.6158,27.873,1346.893,97.9492
3.0,50.0,pose,15.0,31.0,-16.0,7813.04,48.5203,0.953,1484.469,97.9492
3.0,50.0,det,15.0,31.0,-16.0,7943.0,48.2135,,,98.8258
3.0,50.0,seg,31.0,31.0,0.0,6087.43,34.9674,15.021,1447.883,98.8258
3.0,50.0,pose,31.0,31.0,0.0,5877.48,34.4994,16.803,1355.889,98.8258
3.0,50.0,det,15.0,31.0,-16.0,7960.04,48.3082,,,99.3634
3.0,50.0,seg,31.0,31.0,0.0,6089.98,35.0626,15.166,1440.937,99.3634
3.0,50.0,pose,31.0,31.0,0.0,5926.94,34.7456,16.552,1374.34,99.3634
3.0,50.0,det,15.0,31.0,-16.0,8032.2,48.7867,,,97.9724
3.0,50.0,seg,31.0,31.0,0.0,6199.2,35.5402,14.757,1442.057,97.9724
3.0,50.0,pose,31.0,31.0,0.0,5957.23,35.0723,16.675,1363.969,97.9724
3.0,50.0,det,31.0,0.0,31.0,2721.4,14.2422,28.648,917.96,98.5171
3.0,50.0,seg,0.0,31.0,-31.0,7465.74,45.0992,6.172,1683.445,98.5171
3.0,50.0,pose,0.0,31.0,-31.0,7397.28,45.5535,4.299,1504.556,98.5171
3.0,50.0,det,31.0,0.0,31.0,2723.35,14.2555,28.456,914.789,98.8858
3.0,50.0,seg,0.0,31.0,-31.0,7634.57,46.1372,4.271,1742.909,98.8858
3.0,50.0,pose,0.0,31.0,-31.0,7399.2,45.6239,6.215,1551.667,98.8858
3.0,50.0,det,31.0,0.0,31.0,2742.51,14.3649,28.611,922.854,98.6213
3.0,50.0,seg,0.0,31.0,-31.0,7509.14,45.4556,6.037,1629.212,98.6213
3.0,50.0,pose,0.0,31.0,-31.0,7450.78,45.9119,4.251,1521.259,98.6213
3.0,50.0,det,31.0,15.0,16.0,2743.94,14.3517,27.89,927.801,97.8954
3.0,50.0,seg,0.0,31.0,-31.0,7652.87,46.4497,,,97.8954
3.0,50.0,pose,15.0,31.0,-16.0,5570.61,31.3539,11.065,1480.383,97.8954
3.0,50.0,det,31.0,15.0,16.0,2736.47,14.3574,27.81,914.902,98.0189
3.0,50.0,seg,0.0,31.0,-31.0,7657.1,46.4918,,,98.0189
3.0,50.0,pose,15.0,31.0,-16.0,5578.92,31.3942,11.033,1471.858,98.0189
3.0,50.0,det,31.0,15.0,16.0,2742.07,14.4305,27.789,915.586,98.1287
3.0,50.0,seg,0.0,31.0,-31.0,7654.21,46.4681,,,98.1287
3.0,50.0,pose,15.0,31.0,-16.0,5582.98,31.3717,11.025,1476.021,98.1287
3.0,50.0,det,31.0,31.0,0.0,5546.66,32.5301,17.893,1015.136,97.763
3.0,50.0,seg,0.0,31.0,-31.0,7824.6,47.6183,,,97.763
3.0,50.0,pose,31.0,31.0,0.0,5543.43,32.4248,18.723,1274.314,97.763
3.0,50.0,det,31.0,31.0,0.0,5470.32,31.914,17.838,1014.709,97.7443
3.0,50.0,seg,0.0,31.0,-31.0,7795.66,47.4133,,,97.7443
3.0,50.0,pose,31.0,31.0,0.0,5548.66,32.3174,18.666,1290.014,97.7443
3.0,50.0,det,31.0,31.0,0.0,5578.71,32.6092,18.097,1033.869,97.746
3.0,50.0,seg,0.0,31.0,-31.0,7838.87,47.6948,,,97.746
3.0,50.0,pose,31.0,31.0,0.0,5542.89,32.4269,18.677,1274.388,97.746
3.0,50.0,det,31.0,15.0,16.0,2730.71,14.2956,27.855,920.486,97.9491
3.0,50.0,seg,15.0,31.0,-16.0,5906.73,32.9468,10.43,1688.468,97.9491
3.0,50.0,pose,0.0,31.0,-31.0,7453.82,45.9517,,,97.9491
3.0,50.0,det,31.0,15.0,16.0,2746.86,14.4096,28.623,927.771,98.7127
3.0,50.0,seg,15.0,31.0,-16.0,5897.08,32.794,9.101,1681.403,98.7127
3.0,50.0,pose,0.0,31.0,-31.0,7432.6,45.804,,,98.7127
3.0,50.0,det,31.0,15.0,16.0,2734.43,14.312,27.859,919.33,97.9876
3.0,50.0,seg,15.0,31.0,-16.0,5862.33,32.6627,10.39,1701.443,97.9876
3.0,50.0,pose,0.0,31.0,-31.0,7408.14,45.6556,0.041,33.771,97.9876
3.0,50.0,det,31.0,15.0,16.0,2726.57,14.2462,27.889,921.873,97.7989
3.0,50.0,seg,15.0,31.0,-16.0,7654.7,46.0238,4.31,1647.602,97.7989
3.0,50.0,pose,15.0,31.0,-16.0,7374.4,45.5092,6.216,1546.12,97.7989
3.0,50.0,det,31.0,15.0,16.0,2764.81,14.4879,28.042,924.639,97.518
3.0,50.0,seg,15.0,31.0,-16.0,7532.92,45.479,6.0,1718.13,97.518
3.0,50.0,pose,15.0,31.0,-16.0,7422.25,45.8249,4.458,1443.845,97.518
3.0,50.0,det,31.0,15.0,16.0,2741.03,14.3431,27.942,924.368,97.9067
3.0,50.0,seg,15.0,31.0,-16.0,7612.12,46.0242,4.235,1657.238,97.9067
3.0,50.0,pose,15.0,31.0,-16.0,7371.31,45.5125,6.228,1534.695,97.9067
3.0,50.0,det,31.0,31.0,0.0,5466.28,32.0511,18.107,1012.38,97.6721
3.0,50.0,seg,15.0,31.0,-16.0,7814.73,47.5461,,,97.6721
3.0,50.0,pose,31.0,31.0,0.0,5575.57,32.4518,18.48,1265.143,97.6721
3.0,50.0,det,31.0,31.0,0.0,5517.98,32.5038,17.873,1011.984,98.2934
3.0,50.0,seg,15.0,31.0,-16.0,7823.28,47.5909,,,98.2934
3.0,50.0,pose,31.0,31.0,0.0,5524.4,32.3813,18.77,1230.71,98.2934
3.0,50.0,det,31.0,31.0,0.0,5569.86,32.7443,17.464,1029.879,97.8208
3.0,50.0,seg,15.0,31.0,-16.0,7859.52,47.8349,,,97.8208
3.0,50.0,pose,31.0,31.0,0.0,5607.71,32.6607,18.334,1286.524,97.8208
3.0,50.0,det,31.0,31.0,0.0,5724.69,33.6169,18.0,1043.95,97.6815
3.0,50.0,seg,31.0,31.0,0.0,5877.94,34.0891,16.909,1401.265,97.6815
3.0,50.0,pose,0.0,31.0,-31.0,7627.19,47.0992,,,97.6815
3.0,50.0,det,31.0,31.0,0.0,5781.57,34.2199,17.714,1064.229,97.4919
3.0,50.0,seg,31.0,31.0,0.0,5885.37,34.1581,16.915,1411.365,97.4919
3.0,50.0,pose,0.0,31.0,-31.0,7645.58,47.2227,,,97.4919
3.0,50.0,det,31.0,31.0,0.0,5754.9,34.1076,18.628,1085.85,97.7223
3.0,50.0,seg,31.0,31.0,0.0,5992.55,34.4999,16.807,1412.797,97.7223
3.0,50.0,pose,0.0,31.0,-31.0,7683.61,47.5083,,,97.7223
3.0,50.0,det,31.0,31.0,0.0,5752.1,33.9142,17.101,1050.674,98.4596
3.0,50.0,seg,31.0,31.0,0.0,5792.52,33.4751,17.484,1362.43,98.4596
3.0,50.0,pose,15.0,31.0,-16.0,7598.97,46.9106,,,98.4596
3.0,50.0,det,31.0,31.0,0.0,5813.19,34.293,16.936,1066.13,97.4602
3.0,50.0,seg,31.0,31.0,0.0,5861.7,33.9373,16.852,1395.667,97.4602
3.0,50.0,pose,15.0,31.0,-16.0,7653.63,47.2792,0.042,35.057,97.4602
3.0,50.0,det,31.0,31.0,0.0,5755.77,34.334,16.647,1039.756,97.8845
3.0,50.0,seg,31.0,31.0,0.0,5941.83,33.8801,17.639,1408.769,97.8845
3.0,50.0,pose,15.0,31.0,-16.0,7662.09,47.3296,,,97.8845
3.0,50.0,det,31.0,31.0,0.0,7582.21,47.2446,12.376,1135.079,97.9752
3.0,50.0,seg,31.0,31.0,0.0,7772.56,47.7653,10.519,1387.409,97.9752
3.0,50.0,pose,31.0,31.0,0.0,7709.01,48.0327,10.726,1326.261,97.9752
3.0,50.0,det,31.0,31.0,0.0,7592.12,47.1585,10.697,1038.217,98.6715
3.0,50.0,seg,31.0,31.0,0.0,7788.19,47.6196,10.739,1436.295,98.6715
3.0,50.0,pose,31.0,31.0,0.0,7469.4,46.686,12.607,1353.383,98.6715
3.0,50.0,det,31.0,31.0,0.0,7619.84,47.2733,10.657,1040.32,98.9109
3.0,50.0,seg,31.0,31.0,0.0,7823.08,47.7779,10.615,1451.426,98.9109
3.0,50.0,pose,31.0,31.0,0.0,7482.21,46.7995,12.687,1353.657,98.9109
3.0,63.0,det,0.0,0.0,0.0,9395.48,47.4136,10.703,1337.644,98.6885
3.0,63.0,seg,0.0,0.0,0.0,9796.55,48.3495,10.746,1903.991,98.6885
3.0,63.0,pose,0.0,0.0,0.0,9510.35,48.4406,10.321,1506.022,98.6885
3.0,63.0,det,0.0,0.0,0.0,9268.87,46.708,10.91,1320.196,97.7798
3.0,63.0,seg,0.0,0.0,0.0,9657.88,47.6451,10.953,1885.303,97.7798
3.0,63.0,pose,0.0,0.0,0.0,9311.44,45.8459,11.04,1494.785,97.7798
3.0,63.0,det,0.0,0.0,0.0,9436.32,47.366,10.616,1328.816,99.1294
3.0,63.0,seg,0.0,0.0,0.0,9766.7,48.1879,10.869,1872.557,99.1294
3.0,63.0,pose,0.0,0.0,0.0,9282.29,46.4962,11.122,1515.257,99.1294
3.0,63.0,det,0.0,15.0,-15.0,9651.71,47.7862,2.722,1862.967,97.9951
3.0,63.0,seg,0.0,15.0,-15.0,9954.12,48.7437,1.123,2132.553,97.9951
3.0,63.0,pose,15.0,0.0,15.0,3986.79,18.2382,29.073,1458.866,97.9951
3.0,63.0,det,0.0,15.0,-15.0,9583.49,47.4436,2.733,1723.301,99.3496
3.0,63.0,seg,0.0,15.0,-15.0,9899.57,48.3984,2.48,2641.774,99.3496
3.0,63.0,pose,15.0,0.0,15.0,3988.98,18.0461,28.293,1456.292,99.3496
3.0,63.0,det,0.0,15.0,-15.0,9556.41,47.1799,2.737,1716.216,99.2162
3.0,63.0,seg,0.0,15.0,-15.0,9857.61,48.1334,2.653,2717.999,99.2162
3.0,63.0,pose,15.0,0.0,15.0,3955.51,17.7036,28.336,1458.018,99.2162
3.0,63.0,det,0.0,31.0,-31.0,9536.15,47.156,2.774,1747.112,98.6227
3.0,63.0,seg,0.0,31.0,-31.0,9845.46,48.1091,2.475,2623.705,98.6227
3.0,63.0,pose,31.0,0.0,31.0,3936.31,17.7263,28.719,1453.885,98.6227
3.0,63.0,det,0.0,31.0,-31.0,9550.86,47.2017,2.737,1739.156,99.2445
3.0,63.0,seg,0.0,31.0,-31.0,9867.66,48.156,2.653,2771.691,99.2445
3.0,63.0,pose,31.0,0.0,31.0,3933.55,17.7499,28.34,1456.55,99.2445
3.0,63.0,det,0.0,31.0,-31.0,9691.76,47.9205,2.661,1857.325,99.0352
3.0,63.0,seg,0.0,31.0,-31.0,10000.7,48.8528,1.098,2269.973,99.0352
3.0,63.0,pose,31.0,0.0,31.0,3976.88,18.181,28.431,1458.289,99.0352
3.0,63.0,det,0.0,15.0,-15.0,9570.72,47.0954,2.703,2111.514,98.654
3.0,63.0,seg,15.0,0.0,15.0,4726.99,21.3777,28.872,1734.683,98.654
3.0,63.0,pose,0.0,15.0,-15.0,9501.32,47.8585,0.129,79.606,98.654
3.0,63.0,det,0.0,15.0,-15.0,9680.41,47.6326,2.649,2132.048,99.2977
3.0,63.0,seg,15.0,0.0,15.0,4835.86,21.9358,28.297,1769.797,99.2977
3.0,63.0,pose,0.0,15.0,-15.0,9557.32,48.2847,0.378,193.791,99.2977
3.0,63.0,det,0.0,15.0,-15.0,9477.89,46.6459,2.703,2010.238,99.0847
3.0,63.0,seg,15.0,0.0,15.0,4650.05,20.948,28.876,1724.815,99.0847
3.0,63.0,pose,0.0,15.0,-15.0,9442.25,47.4637,0.043,743.185,99.0847
3.0,63.0,det,0.0,15.0,-15.0,9933.34,48.4952,,,99.0821
3.0,63.0,seg,15.0,15.0,0.0,7654.06,35.3042,15.641,1899.0,99.0821
3.0,63.0,pose,15.0,15.0,0.0,7247.42,34.3788,15.598,1579.104,99.0821
3.0,63.0,det,0.0,15.0,-15.0,9900.41,48.3465,,,99.165
3.0,63.0,seg,15.0,15.0,0.0,7526.93,35.1573,14.938,1721.658,99.165
3.0,63.0,pose,15.0,15.0,0.0,7405.59,35.016,15.993,1742.051,99.165
3.0,63.0,det,0.0,15.0,-15.0,9969.31,48.6888,,,99.1577
3.0,63.0,seg,15.0,15.0,0.0,7618.2,35.4937,14.332,1779.574,99.1577
3.0,63.0,pose,15.0,15.0,0.0,7472.46,35.0273,16.023,1853.633,99.1577
3.0,63.0,det,0.0,31.0,-31.0,10073.1,49.2272,,,99.5681
3.0,63.0,seg,15.0,31.0,-16.0,7880.94,36.0356,3.78,2736.414,99.5681
3.0,63.0,pose,31.0,15.0,16.0,4032.31,18.3897,28.264,1471.093,99.5681
3.0,63.0,det,0.0,31.0,-31.0,9958.48,48.6266,,,99.3629
3.0,63.0,seg,15.0,31.0,-16.0,7771.08,35.4353,4.586,2658.197,99.3629
3.0,63.0,pose,31.0,15.0,16.0,3946.81,17.7094,28.313,1446.315,99.3629
3.0,63.0,det,0.0,31.0,-31.0,9850.89,48.0662,,,99.4485
3.0,63.0,seg,15.0,31.0,-16.0,7722.13,34.8775,4.493,2924.253,99.4485
3.0,63.0,pose,31.0,15.0,16.0,3927.19,17.6696,28.262,1443.715,99.4485
3.0,63.0,det,0.0,31.0,-31.0,9480.93,46.7323,2.694,1910.91,99.0064
3.0,63.0,seg,31.0,0.0,31.0,4619.63,20.7068,28.776,1700.284,99.0064
3.0,63.0,pose,0.0,31.0,-31.0,9457.76,47.5421,0.043,807.847,99.0064
3.0,63.0,det,0.0,31.0,-31.0,9511.27,46.8463,2.68,1984.944,99.1379
3.0,63.0,seg,31.0,0.0,31.0,4662.73,21.0034,28.628,1723.659,99.1379
3.0,63.0,pose,0.0,31.0,-31.0,9484.18,47.6648,0.043,775.87,99.1379
3.0,63.0,det,0.0,31.0,-31.0,9506.22,46.7867,2.687,2058.377,99.407
